firm,year,overall_rating,work_life_balance,culture_values,career_opp,comp_benefits,senior_mgmt
Network-Rail,2018,3.5,3.7,3.5,3.6,3.9,2.7
Network-Rail,2019,3.8,3.9,3.6,3.9,3.9,3.2
Network-Rail,2020,4.2,4.0,4.0,4.1,4.0,3.4
Network-Rail,2021,4.0,3.9,3.8,3.8,3.9,3.2
New-Look,2008,4.0,4.0,,3.0,3.0,3.0
New-Look,2009,2.5,2.0,,2.0,2.5,3.0
New-Look,2010,3.5,3.5,,3.5,3.0,3.5
New-Look,2011,4.0,3.0,,3.0,3.0,3.0
New-Look,2012,2.5,2.0,3.0,2.5,3.0,2.5
New-Look,2013,3.5,2.9,2.9,2.8,3.6,3.5
New-Look,2014,3.1,3.4,3.4,2.9,3.4,2.9
New-Look,2015,2.7,2.5,2.8,2.3,3.0,2.5
New-Look,2016,3.1,2.8,3.1,2.9,3.3,3.0
New-Look,2017,2.9,2.8,2.9,2.4,3.0,2.4
New-Look,2018,3.0,2.8,3.1,2.8,3.1,2.8
New-Look,2019,3.3,2.9,3.0,2.8,3.1,2.6
New-Look,2020,3.5,3.2,3.4,3.0,3.1,3.0
New-Look,2021,3.4,3.0,3.1,2.9,3.0,2.8
Newcastle-Upon-Tyne-Hospitals-NHS,2015,5.0,5.0,5.0,5.0,5.0,5.0
Newcastle-Upon-Tyne-Hospitals-NHS,2016,3.3,3.5,2.5,2.0,2.0,1.5
Newcastle-Upon-Tyne-Hospitals-NHS,2017,2.0,3.0,2.0,1.0,4.0,1.0
Newcastle-Upon-Tyne-Hospitals-NHS,2018,2.5,4.0,1.0,3.0,2.0,1.0
Newcastle-Upon-Tyne-Hospitals-NHS,2019,4.5,4.0,5.0,3.0,5.0,5.0
Newcastle-Upon-Tyne-Hospitals-NHS,2020,4.0,3.5,4.2,4.2,3.8,4.0
Newcastle-Upon-Tyne-Hospitals-NHS,2021,4.1,4.2,4.2,3.6,3.4,3.9
North-Yorkshire-County-Council,2010,2.0,2.0,,2.0,1.0,1.0
North-Yorkshire-County-Council,2014,2.0,4.0,2.0,1.0,1.0,1.0
North-Yorkshire-County-Council,2015,4.0,4.0,3.5,3.5,3.0,4.5
North-Yorkshire-County-Council,2016,4.2,4.2,3.6,3.7,4.2,3.4
North-Yorkshire-County-Council,2017,3.8,3.5,3.9,3.8,3.4,3.6
North-Yorkshire-County-Council,2018,3.8,3.9,3.9,3.3,3.7,3.7
North-Yorkshire-County-Council,2019,3.4,3.2,2.5,3.0,3.0,2.2
North-Yorkshire-County-Council,2020,3.9,3.4,3.6,3.3,3.3,2.9
North-Yorkshire-County-Council,2021,3.9,3.8,3.9,3.5,3.7,3.7
Northern-Gas-and-Power,2015,1.0,4.0,1.0,1.0,1.0,1.0
Northern-Gas-and-Power,2016,4.8,4.8,4.7,4.7,4.7,4.8
Northern-Gas-and-Power,2017,4.9,4.8,4.8,4.8,4.9,4.8
Northern-Gas-and-Power,2018,4.5,4.5,4.5,4.4,4.6,4.4
Northern-Gas-and-Power,2019,4.8,4.9,4.8,4.8,4.9,4.8
Northern-Gas-and-Power,2020,4.8,4.8,4.8,4.7,4.8,4.7
Northern-Gas-and-Power,2021,4.1,4.2,4.2,4.2,4.3,4.2
Northern-Ireland-Civil-Service,2013,1.0,5.0,1.0,1.0,2.0,1.0
Northern-Ireland-Civil-Service,2014,2.5,4.0,2.5,2.5,3.5,2.0
Northern-Ireland-Civil-Service,2015,3.3,4.6,3.2,2.6,3.2,2.8
Northern-Ireland-Civil-Service,2016,3.0,3.0,2.7,2.0,2.5,2.3
Northern-Ireland-Civil-Service,2017,3.1,3.8,2.5,2.0,3.3,2.3
Northern-Ireland-Civil-Service,2018,3.6,4.6,2.8,2.9,3.6,2.7
Northern-Ireland-Civil-Service,2019,2.8,3.7,2.7,2.2,3.0,2.7
Northern-Ireland-Civil-Service,2020,4.1,4.2,3.4,3.6,3.5,3.0
Northern-Ireland-Civil-Service,2021,4.0,4.5,3.9,3.3,3.8,3.6
Novotel-Hotels,2012,3.8,3.0,3.8,4.0,3.5,3.5
Novotel-Hotels,2013,5.0,5.0,5.0,5.0,5.0,5.0
Novotel-Hotels,2014,4.5,3.0,4.5,4.2,3.2,4.2
Novotel-Hotels,2015,3.3,3.3,3.1,3.4,2.8,3.0
Novotel-Hotels,2016,3.2,3.0,3.2,2.9,3.3,3.0
Novotel-Hotels,2017,3.2,3.3,3.2,3.0,2.9,2.8
Novotel-Hotels,2018,3.7,3.3,3.7,3.6,3.3,3.6
Novotel-Hotels,2019,3.6,3.2,3.7,3.7,3.4,3.4
Novotel-Hotels,2020,3.7,3.3,3.6,3.6,3.2,3.1
Novotel-Hotels,2021,3.7,3.3,3.6,3.9,3.4,3.4
Nuffield-Health,2009,4.0,4.0,,3.0,4.0,4.0
Nuffield-Health,2011,3.0,2.0,,3.0,1.0,2.0
Nuffield-Health,2014,4.0,4.2,4.0,2.8,3.8,3.5
Nuffield-Health,2015,3.5,3.4,3.8,3.2,3.4,3.2
Nuffield-Health,2016,3.7,2.9,3.8,3.0,3.3,3.0
Nuffield-Health,2017,2.4,2.5,2.7,2.1,3.0,2.1
Nuffield-Health,2018,2.9,2.9,3.0,2.7,3.3,2.5
Nuffield-Health,2019,2.9,3.1,2.8,2.5,3.2,2.4
Nuffield-Health,2020,3.5,3.3,3.1,3.0,3.5,2.8
Nuffield-Health,2021,3.7,3.6,3.6,3.2,3.5,3.2
Odgers-Berndtson,2008,4.0,4.0,,4.0,4.0,4.0
Odgers-Berndtson,2012,4.0,2.0,5.0,4.0,3.0,5.0
Odgers-Berndtson,2013,2.0,2.5,2.0,2.0,2.0,2.0
Odgers-Berndtson,2014,4.0,3.0,4.0,4.0,3.7,2.7
Odgers-Berndtson,2015,3.2,3.3,3.1,3.1,3.3,3.0
Odgers-Berndtson,2016,3.4,4.2,3.5,3.4,3.4,3.6
Odgers-Berndtson,2017,3.9,4.2,3.7,3.4,3.6,3.9
Odgers-Berndtson,2018,2.9,2.9,2.9,2.6,2.8,3.0
Odgers-Berndtson,2019,3.4,3.9,3.2,3.0,3.2,3.1
Odgers-Berndtson,2020,3.5,3.5,3.2,3.0,3.5,2.9
Odgers-Berndtson,2021,3.6,3.5,3.5,3.6,3.5,3.3
Office-Angels,2010,3.0,2.0,,2.0,4.0,3.0
Office-Angels,2011,4.0,3.0,,3.0,3.0,4.0
Office-Angels,2013,3.0,4.5,3.5,2.5,3.5,2.0
Office-Angels,2014,3.3,3.0,3.7,3.5,3.3,3.5
Office-Angels,2015,3.0,2.0,3.0,2.0,4.0,3.0
Office-Angels,2016,5.0,4.0,5.0,3.5,3.0,4.5
Office-Angels,2017,3.9,4.2,4.2,4.2,3.4,3.8
Office-Angels,2018,3.6,3.5,3.9,3.4,3.3,3.6
Office-Angels,2019,3.6,3.5,3.6,3.6,3.5,3.6
Office-Angels,2020,4.0,4.1,4.3,4.4,4.2,4.3
Office-Angels,2021,4.1,4.1,4.2,4.1,3.6,4.1
Office-Concierge,2010,1.0,2.0,,2.0,2.0,2.0
Office-Concierge,2011,1.0,2.0,,1.0,1.0,1.0
Office-Concierge,2013,2.2,2.8,2.2,2.2,1.2,2.5
Office-Concierge,2014,3.8,4.1,3.6,3.4,3.8,3.8
Office-Concierge,2015,3.8,3.1,3.5,3.4,3.0,3.5
Office-Concierge,2016,3.2,2.8,3.0,3.4,2.6,3.0
Office-Concierge,2017,3.2,3.2,2.8,2.8,2.4,3.5
Office-Concierge,2018,2.6,2.7,2.2,2.2,2.2,2.3
Office-Concierge,2019,2.9,2.9,2.7,2.8,2.4,2.6
Office-Concierge,2020,2.7,2.5,2.4,2.1,1.8,2.5
Office-Concierge,2021,2.8,2.4,2.7,2.7,2.2,2.6
Office-for-National-Statistics,2013,4.0,4.0,4.0,3.0,3.0,3.5
Office-for-National-Statistics,2014,4.0,3.0,4.0,4.0,5.0,4.0
Office-for-National-Statistics,2015,3.8,4.2,3.8,3.3,2.7,3.3
Office-for-National-Statistics,2016,4.0,4.2,3.6,4.0,2.8,3.8
Office-for-National-Statistics,2017,4.1,4.4,4.0,3.7,3.5,3.5
Office-for-National-Statistics,2018,4.3,4.5,4.5,4.0,4.0,3.6
Office-for-National-Statistics,2019,3.8,4.3,3.7,3.2,3.1,3.4
Office-for-National-Statistics,2020,4.1,4.3,3.7,3.2,3.3,3.5
Office-for-National-Statistics,2021,4.3,4.4,4.0,3.8,3.7,3.7
Office-of-Rail-Regulation,2017,3.7,4.5,3.5,2.5,4.0,4.0
Office-of-Rail-Regulation,2019,1.0,4.0,3.0,1.0,1.0,4.0
Office-of-Rail-Regulation,2020,5.0,3.0,4.0,3.0,3.0,3.0
Oliver-Bonas,2014,3.0,3.0,3.0,3.0,3.0,2.0
Oliver-Bonas,2015,3.8,3.3,2.7,1.5,3.7,2.3
Oliver-Bonas,2016,3.6,3.8,4.2,3.4,4.2,3.3
Oliver-Bonas,2017,4.1,3.9,4.4,3.9,3.9,3.5
Oliver-Bonas,2018,4.0,3.7,4.3,3.3,3.8,3.6
Oliver-Bonas,2019,3.7,3.7,3.8,3.2,3.9,3.2
Oliver-Bonas,2020,4.1,3.7,4.2,3.6,4.0,4.0
Oliver-Bonas,2021,4.2,3.9,4.3,3.8,4.1,3.7
Oliver-Wyman,2008,2.8,2.7,,3.2,3.1,2.4
Oliver-Wyman,2009,3.7,3.0,,3.5,3.5,3.2
Oliver-Wyman,2010,3.4,3.0,,3.6,3.5,3.2
Oliver-Wyman,2011,3.5,3.2,,3.6,3.7,3.4
Oliver-Wyman,2012,3.8,2.9,4.0,3.6,3.9,3.0
Oliver-Wyman,2013,3.6,2.7,3.5,3.8,3.7,3.0
Oliver-Wyman,2014,4.0,3.1,3.9,3.9,4.2,3.5
Oliver-Wyman,2015,4.0,2.9,4.0,3.9,4.0,3.6
Oliver-Wyman,2016,3.8,2.8,3.8,3.9,4.0,3.5
Oliver-Wyman,2017,4.3,3.3,4.2,4.1,4.1,3.8
Oliver-Wyman,2018,4.0,3.0,4.1,4.0,4.1,3.7
Oliver-Wyman,2019,4.4,3.3,4.5,4.4,4.2,4.0
Oliver-Wyman,2020,4.2,3.0,4.3,4.2,4.2,3.9
Oliver-Wyman,2021,4.2,3.0,4.3,4.0,4.0,3.9
Oracle,2008,3.2,3.5,,3.0,3.1,2.9
Oracle,2009,2.9,3.4,,2.7,3.0,2.7
Oracle,2010,3.0,3.4,,2.7,2.9,2.9
Oracle,2011,3.1,3.4,,2.8,2.9,3.0
Oracle,2012,3.4,3.6,3.3,3.2,3.1,3.1
Oracle,2013,3.4,3.6,3.2,3.2,3.1,3.0
Oracle,2014,3.3,3.7,3.2,3.2,3.0,3.0
Oracle,2015,3.4,3.7,3.1,3.2,3.1,2.9
Oracle,2016,3.4,3.7,3.2,3.2,3.1,2.9
Oracle,2017,3.4,3.7,3.1,3.2,3.3,2.9
Oracle,2018,3.5,3.8,3.2,3.3,3.3,2.9
Oracle,2019,3.5,3.9,3.3,3.3,3.2,3.0
Oracle,2020,3.6,3.9,3.4,3.4,3.3,3.1
Oracle,2021,3.7,3.9,3.5,3.5,3.3,3.2
Orbit-Group,2012,3.0,4.0,,3.0,4.0,3.0
Orbit-Group,2013,3.0,2.0,3.0,3.0,4.0,2.0
Orbit-Group,2014,5.0,5.0,5.0,4.0,5.0,4.0
Orbit-Group,2016,4.0,3.0,4.0,3.0,4.0,2.0
Orbit-Group,2017,2.4,2.4,2.6,3.0,3.2,1.6
Orbit-Group,2018,4.5,4.6,4.6,4.1,4.3,4.1
Orbit-Group,2019,3.6,3.8,3.8,3.9,4.2,3.4
Orbit-Group,2020,4.6,4.3,4.2,4.2,4.0,4.4
Orbit-Group,2021,4.4,4.6,4.2,4.1,4.4,4.2
Ordnance-Survey,2012,3.0,4.0,4.0,1.0,1.0,2.0
Ordnance-Survey,2013,3.0,5.0,3.0,3.0,2.0,2.0
Ordnance-Survey,2014,2.8,4.0,3.0,3.2,3.0,2.2
Ordnance-Survey,2015,3.0,4.5,3.5,2.2,2.2,3.0
Ordnance-Survey,2016,2.8,3.8,3.0,3.0,3.2,2.2
Ordnance-Survey,2017,3.0,4.3,3.5,2.6,3.4,2.5
Ordnance-Survey,2018,2.9,3.8,2.9,2.3,2.7,2.3
Ordnance-Survey,2019,3.1,3.7,3.1,2.8,3.2,2.8
Ordnance-Survey,2020,3.7,3.6,3.3,3.1,3.4,2.9
Ordnance-Survey,2021,3.8,4.0,4.0,3.4,3.2,3.6
Oxford-University,2008,4.5,5.0,,3.5,3.0,3.0
Oxford-University,2009,3.5,3.5,,2.8,3.0,3.2
Oxford-University,2010,3.9,4.3,,3.0,2.9,3.3
Oxford-University,2011,4.2,4.2,,3.6,3.8,3.7
Oxford-University,2012,3.6,3.3,3.5,3.2,3.1,2.9
Oxford-University,2013,4.3,3.8,4.1,4.0,3.4,3.7
Oxford-University,2014,4.3,4.0,4.0,4.0,3.5,3.6
Oxford-University,2015,4.1,3.9,4.0,3.9,3.1,3.3
Oxford-University,2016,4.1,3.5,4.1,3.8,3.2,3.3
Oxford-University,2017,4.1,3.6,4.2,3.8,3.3,3.5
Oxford-University,2018,4.2,3.8,4.1,3.9,3.5,3.6
Oxford-University,2019,4.3,3.7,4.1,3.9,3.3,3.5
Oxford-University,2020,4.3,3.5,4.1,4.0,3.4,3.6
Oxford-University,2021,4.3,3.5,4.0,3.9,3.3,3.5
Oxford-University-Press,2012,1.5,2.5,2.0,1.5,2.5,1.0
Oxford-University-Press,2014,3.4,3.8,4.2,3.2,3.4,3.2
Oxford-University-Press,2015,2.4,3.2,3.1,2.0,2.2,2.0
Oxford-University-Press,2016,2.8,3.7,3.5,2.1,2.4,1.9
Oxford-University-Press,2017,2.8,3.6,3.3,2.3,2.3,2.4
Oxford-University-Press,2018,2.3,3.1,2.6,2.1,2.4,1.8
Oxford-University-Press,2019,3.0,3.6,3.4,2.4,2.5,2.5
Oxford-University-Press,2020,3.5,4.1,3.8,3.0,3.2,3.1
Oxford-University-Press,2021,3.4,3.9,3.7,3.2,2.8,2.7
Pearson,2008,2.8,3.6,,2.4,3.2,2.5
Pearson,2009,2.9,3.4,,2.5,3.0,2.6
Pearson,2010,3.2,3.5,,2.6,3.3,2.8
Pearson,2011,3.3,3.6,,2.7,3.0,2.9
Pearson,2012,3.5,3.5,3.6,3.0,3.4,3.0
Pearson,2013,3.3,3.6,3.3,2.8,3.2,2.7
Pearson,2014,3.2,3.5,3.3,3.0,3.5,2.7
Pearson,2015,3.1,3.4,3.1,2.7,3.2,2.6
Pearson,2016,2.9,3.3,2.9,2.5,3.1,2.3
Pearson,2017,3.1,3.5,3.1,2.7,3.1,2.5
Pearson,2018,3.2,3.6,3.1,2.8,3.2,2.6
Pearson,2019,3.1,3.6,3.0,2.7,3.1,2.5
Pearson,2020,3.5,3.7,3.5,3.1,3.4,2.8
Pearson,2021,3.6,3.8,3.7,3.2,3.5,3.2
Penderels-Trust,2017,2.5,3.0,1.0,2.0,1.0,1.0
Penderels-Trust,2018,4.0,4.0,4.0,3.0,4.0,4.0
Penderels-Trust,2019,4.5,3.0,5.0,5.0,5.0,5.0
Penderels-Trust,2020,4.5,5.0,4.0,4.0,3.0,4.0
Penguin-Random-House,2013,3.9,4.0,3.8,3.0,3.4,3.4
Penguin-Random-House,2014,3.6,3.5,3.8,2.8,3.6,3.0
Penguin-Random-House,2015,3.9,4.0,4.3,3.2,3.6,3.4
Penguin-Random-House,2016,3.8,3.6,3.7,3.1,3.4,3.1
Penguin-Random-House,2017,3.8,3.9,3.9,3.2,3.3,3.3
Penguin-Random-House,2018,3.9,4.1,4.1,3.2,3.5,3.4
Penguin-Random-House,2019,3.7,3.6,3.6,3.2,3.5,3.2
Penguin-Random-House,2020,3.8,3.9,3.9,3.3,3.3,3.5
Penguin-Random-House,2021,3.8,3.7,3.7,3.3,3.4,3.2
People-Group,2012,3.6,3.7,3.6,3.2,3.2,3.5
People-Group,2013,4.0,3.2,3.8,4.0,4.2,3.2
People-Group,2014,2.7,3.0,3.0,2.7,3.0,2.0
People-Group,2015,4.0,3.9,4.0,4.1,3.9,3.8
People-Group,2016,3.8,3.8,3.8,3.6,3.5,3.6
People-Group,2017,3.5,3.8,3.8,3.5,3.3,3.3
People-Group,2018,3.9,3.9,3.9,3.8,3.6,3.7
People-Group,2019,4.4,4.1,4.3,4.2,4.0,4.1
People-Group,2020,4.2,3.9,4.2,3.9,3.8,3.9
People-Group,2021,4.3,3.9,4.2,4.1,4.0,3.9
Pertemps,2014,2.8,2.5,2.8,3.3,3.0,2.2
Pertemps,2015,3.3,3.8,3.3,3.1,2.9,3.3
Pertemps,2016,2.8,3.1,2.9,2.6,2.7,2.8
Pertemps,2017,4.0,3.7,3.9,3.8,3.3,3.8
Pertemps,2018,3.1,2.6,2.8,2.7,2.2,2.8
Pertemps,2019,3.1,3.0,2.9,2.9,2.9,2.6
Pertemps,2020,3.5,3.3,3.2,3.1,3.1,3.0
Pertemps,2021,3.9,3.6,3.4,3.4,3.4,3.4
Pizza-Hut,2008,3.4,2.6,,2.8,3.0,3.0
Pizza-Hut,2009,2.9,3.1,,2.5,2.4,2.7
Pizza-Hut,2010,2.7,2.9,,2.4,2.3,2.5
Pizza-Hut,2011,3.0,3.2,,2.8,2.6,2.9
Pizza-Hut,2012,3.0,3.2,3.0,2.8,2.5,2.7
Pizza-Hut,2013,3.0,3.0,3.0,2.8,2.4,2.7
Pizza-Hut,2014,3.0,3.0,2.9,2.7,2.3,2.7
Pizza-Hut,2015,3.0,2.9,2.8,2.6,2.2,2.6
Pizza-Hut,2016,3.3,3.0,3.0,2.9,2.4,2.8
Pizza-Hut,2017,3.3,3.1,3.0,2.9,2.5,2.8
Pizza-Hut,2018,3.3,3.1,3.1,2.9,2.5,2.8
Pizza-Hut,2019,3.3,3.1,3.0,2.9,2.5,2.9
Pizza-Hut,2020,3.4,3.2,3.1,2.9,2.6,2.9
Pizza-Hut,2021,3.4,3.1,3.0,3.0,2.7,2.9
Portico,2016,2.7,3.0,2.3,3.0,2.0,1.7
Portico,2017,3.8,3.5,3.5,3.7,2.5,3.6
Portico,2018,3.8,3.4,3.0,2.8,3.4,3.0
Portico,2019,2.6,3.3,2.5,2.4,2.4,2.4
Portico,2020,2.0,2.7,2.0,2.4,1.9,1.8
Portico,2021,4.0,3.5,3.8,3.8,3.3,3.7
Post-Office,2009,2.0,3.0,,2.0,3.0,1.0
Post-Office,2012,3.4,3.5,3.5,3.0,3.8,2.8
Post-Office,2013,3.7,3.3,3.3,3.0,3.7,3.3
Post-Office,2014,4.0,3.5,3.0,3.0,3.2,3.0
Post-Office,2015,3.4,3.6,3.0,2.5,2.8,2.6
Post-Office,2016,3.2,3.4,3.0,2.6,3.3,2.5
Post-Office,2017,3.4,3.2,3.1,2.8,3.3,2.5
Post-Office,2018,3.6,3.6,3.7,3.1,3.4,3.0
Post-Office,2019,3.6,3.7,3.5,2.6,3.4,2.8
Post-Office,2020,3.6,3.5,3.1,2.8,3.2,2.9
Post-Office,2021,3.5,3.4,3.3,3.0,3.3,2.7
Premier-Inn,2011,3.0,3.0,,3.0,3.0,3.0
Premier-Inn,2013,3.0,3.0,3.0,3.0,2.0,2.5
Premier-Inn,2014,2.0,2.5,2.8,3.0,2.3,1.7
Premier-Inn,2015,3.5,3.0,3.6,3.6,3.4,3.0
Premier-Inn,2016,2.7,2.3,2.9,2.7,2.7,2.6
Premier-Inn,2017,3.2,2.6,2.9,3.2,2.9,2.8
Premier-Inn,2018,2.8,2.4,2.9,2.9,2.8,2.3
Premier-Inn,2019,3.2,2.7,3.3,3.1,2.8,2.9
Premier-Inn,2020,3.6,3.2,3.2,3.3,3.4,3.1
Premier-Inn,2021,3.5,2.8,3.4,3.3,3.1,3.0
Primark,2009,4.0,4.0,,4.0,4.0,4.0
Primark,2010,3.0,3.0,,2.0,1.0,2.0
Primark,2011,3.0,3.0,,2.7,3.0,2.0
Primark,2012,3.1,2.6,2.8,3.1,2.6,2.9
Primark,2013,3.2,3.5,3.0,2.5,2.3,2.8
Primark,2014,3.0,3.0,2.9,2.9,2.2,2.7
Primark,2015,3.1,3.0,3.0,2.9,2.1,2.7
Primark,2016,3.3,3.3,3.1,2.9,2.3,2.9
Primark,2017,3.1,3.1,2.9,2.8,2.1,2.6
Primark,2018,3.1,3.2,3.0,2.8,2.2,2.7
Primark,2019,3.4,3.3,3.3,3.0,2.4,2.8
Primark,2020,3.6,3.5,3.4,3.1,2.8,3.0
Primark,2021,3.7,3.5,3.5,3.2,2.9,3.2
Priory-Group,2012,4.0,4.0,3.0,3.0,4.0,4.0
Priory-Group,2014,4.2,3.8,4.3,4.0,3.9,4.0
Priory-Group,2015,3.2,3.2,3.5,3.5,3.1,3.3
Priory-Group,2016,2.9,2.6,2.9,2.5,2.6,2.5
Priory-Group,2017,2.6,2.5,2.8,2.6,2.5,2.5
Priory-Group,2018,2.8,2.7,2.8,2.6,2.5,2.6
Priory-Group,2019,2.9,2.8,2.9,2.8,2.6,2.5
Priory-Group,2020,2.8,2.6,2.5,2.6,2.3,2.3
Priory-Group,2021,2.8,2.8,2.8,2.9,2.5,2.5
Public-Health-England,2013,3.0,4.0,3.0,2.0,3.0,2.0
Public-Health-England,2014,2.2,3.3,2.7,3.0,2.7,2.7
Public-Health-England,2015,3.4,3.4,3.2,3.4,3.6,2.4
Public-Health-England,2016,2.8,2.7,2.6,2.3,2.1,2.4
Public-Health-England,2017,3.7,4.3,3.9,3.2,3.2,2.7
Public-Health-England,2018,2.8,3.5,2.6,1.9,2.3,2.1
Public-Health-England,2019,4.0,4.6,4.0,3.1,3.2,3.5
Public-Health-England,2020,3.6,3.7,3.3,3.2,3.0,3.2
Public-Health-England,2021,3.5,3.8,3.4,3.5,2.9,3.1
PwC,2008,3.6,3.3,,3.6,3.2,3.4
PwC,2009,3.4,3.1,,3.5,3.2,3.3
PwC,2010,3.3,3.0,,3.4,3.0,3.2
PwC,2011,3.6,3.3,,3.6,3.2,3.5
PwC,2012,3.6,2.9,3.6,3.8,3.2,3.3
PwC,2013,3.6,2.7,3.7,3.9,3.2,3.2
PwC,2014,3.5,2.6,3.5,3.8,3.1,3.1
PwC,2015,3.7,2.7,3.6,4.0,3.3,3.3
PwC,2016,3.8,2.8,3.7,4.0,3.3,3.4
PwC,2017,3.7,2.8,3.7,3.9,3.3,3.3
PwC,2018,3.7,2.8,3.7,4.0,3.3,3.3
PwC,2019,3.8,2.8,3.7,4.0,3.3,3.4
PwC,2020,3.9,2.8,3.8,4.1,3.4,3.5
PwC,2021,3.8,2.8,3.8,4.0,3.3,3.5
Queen-s-University-Belfast,2008,3.0,4.0,,2.0,2.0,1.0
Queen-s-University-Belfast,2010,1.0,1.0,,3.0,2.0,1.0
Queen-s-University-Belfast,2011,4.0,4.0,,3.0,3.0,4.0
Queen-s-University-Belfast,2012,3.0,3.5,5.0,2.0,1.5,3.5
Queen-s-University-Belfast,2014,2.8,3.0,2.2,2.2,3.8,2.2
Queen-s-University-Belfast,2015,2.7,2.6,2.6,2.4,2.8,2.4
Queen-s-University-Belfast,2016,3.1,3.2,3.1,2.8,3.4,2.3
Queen-s-University-Belfast,2017,4.0,3.6,3.4,3.1,2.9,2.8
Queen-s-University-Belfast,2018,3.6,3.5,3.5,3.2,3.2,3.2
Queen-s-University-Belfast,2019,4.0,3.9,3.8,3.4,3.8,3.5
Queen-s-University-Belfast,2020,4.3,3.9,4.0,3.7,3.5,3.8
Queen-s-University-Belfast,2021,4.0,3.7,3.7,3.3,3.3,3.3
REED,2012,3.3,3.0,4.5,3.3,2.3,2.3
REED,2014,3.9,3.0,4.1,3.9,3.4,3.3
REED,2015,3.2,3.3,3.2,3.3,2.6,3.2
REED,2016,3.7,3.6,3.7,3.5,3.1,3.4
REED,2017,3.8,3.7,3.9,4.0,3.7,3.6
REED,2018,4.3,4.0,4.2,4.2,4.0,4.0
REED,2019,4.1,3.8,4.1,4.2,3.8,3.9
REED,2020,3.6,3.5,3.7,3.7,3.5,3.6
REED,2021,3.9,3.7,3.8,3.9,3.5,3.6
RSM,2008,3.5,3.4,,3.6,3.1,3.3
RSM,2009,3.3,3.1,,3.4,3.4,2.9
RSM,2010,3.1,3.1,,3.3,2.8,2.8
RSM,2011,2.9,3.1,,3.0,2.8,2.6
RSM,2012,3.3,3.1,3.4,3.4,3.2,2.9
RSM,2013,3.4,3.4,3.7,3.5,3.4,3.2
RSM,2014,3.4,3.1,3.5,3.6,3.3,3.3
RSM,2015,3.5,3.1,3.6,3.7,3.4,3.2
RSM,2016,3.6,3.2,3.5,3.7,3.4,3.2
RSM,2017,3.4,3.1,3.3,3.5,3.3,3.0
RSM,2018,3.5,3.0,3.4,3.6,3.3,3.2
RSM,2019,3.5,3.1,3.5,3.6,3.2,3.2
RSM,2020,3.7,3.2,3.7,3.8,3.5,3.4
RSM,2021,3.7,3.1,3.8,3.9,3.4,3.5
RWE-Supply-and-Trading,2011,2.3,3.3,,1.7,3.3,1.7
RWE-Supply-and-Trading,2012,4.5,4.5,4.5,5.0,4.5,4.5
RWE-Supply-and-Trading,2013,3.8,4.0,2.8,2.0,3.7,2.5
RWE-Supply-and-Trading,2014,3.8,4.0,4.2,3.2,3.5,3.0
RWE-Supply-and-Trading,2015,3.5,4.0,3.0,2.4,3.4,2.9
RWE-Supply-and-Trading,2016,2.5,2.5,2.5,2.0,3.0,2.5
RWE-Supply-and-Trading,2017,3.1,3.7,3.2,2.6,3.7,3.0
RWE-Supply-and-Trading,2018,4.1,4.0,3.8,3.4,3.9,4.0
RWE-Supply-and-Trading,2019,3.5,4.5,3.5,3.5,4.5,3.0
RWE-Supply-and-Trading,2020,4.0,4.2,4.3,3.8,4.2,3.5
RWE-Supply-and-Trading,2021,4.5,4.2,4.1,3.6,4.2,4.1
Radisson-Hotel-Group,2010,2.5,3.0,,1.5,2.0,2.5
Radisson-Hotel-Group,2011,3.7,2.7,,4.3,3.0,3.0
Radisson-Hotel-Group,2012,3.5,3.4,3.8,3.6,3.4,3.4
Radisson-Hotel-Group,2013,3.8,3.7,3.7,3.9,3.6,3.6
Radisson-Hotel-Group,2014,3.9,3.3,4.1,4.1,3.4,3.6
Radisson-Hotel-Group,2015,4.1,3.5,4.2,4.0,3.6,3.7
Radisson-Hotel-Group,2016,3.6,3.4,3.4,3.4,2.9,3.3
Radisson-Hotel-Group,2017,3.6,2.7,3.3,3.4,3.0,2.9
Radisson-Hotel-Group,2018,3.6,2.9,3.4,3.4,3.1,3.1
Radisson-Hotel-Group,2019,3.8,3.3,3.7,3.6,3.3,3.5
Radisson-Hotel-Group,2020,4.0,3.4,3.7,3.6,3.3,3.4
Radisson-Hotel-Group,2021,3.7,3.2,3.6,3.3,3.3,3.3
Randstad,2009,3.5,3.5,,2.5,3.5,3.5
Randstad,2010,4.0,5.0,,2.0,2.0,3.0
Randstad,2011,3.0,3.0,,3.0,3.0,3.0
Randstad,2012,4.0,4.0,3.0,3.0,3.0,3.0
Randstad,2013,5.0,5.0,5.0,5.0,5.0,5.0
Randstad,2014,2.4,2.4,2.4,3.0,2.2,2.4
Randstad,2015,3.3,3.0,3.0,3.5,3.3,3.5
Randstad,2016,4.5,3.8,4.4,4.4,4.2,4.4
Randstad,2017,4.5,4.3,4.2,4.4,4.2,4.5
Randstad,2018,4.0,3.6,4.0,3.8,3.9,3.8
Randstad,2019,3.7,3.3,3.6,3.5,3.0,3.4
Randstad,2020,4.1,3.8,4.0,3.7,3.8,3.9
Randstad,2021,4.3,4.1,4.3,4.2,4.1,4.3
Rapport-London,2017,2.3,2.7,3.0,2.3,2.3,2.3
Rapport-London,2018,3.1,3.8,3.5,2.8,3.0,3.1
